pos_x,pos_y,rotation,side,designator,mpn,pack,footprint,value,mount_type
183.14,-82.34,90.0,top,C37,,,C_0603_1608Metric,200pF,smt
185.1,-82.3,90.0,top,C38,,,C_0603_1608Metric,200pF,smt
192.88,-82.33,90.0,top,C39,,,C_0603_1608Metric,200pF,smt
115.36,-80.86,-90.0,top,C4,,,C_0805_2012Metric,200pF,smt
188.97,-82.32,90.0,top,C40,,,C_0603_1608Metric,200pF,smt
187.03,-82.28,90.0,top,C41,,,C_0603_1608Metric,200pF,smt
199.35,-81.19,90.0,top,C42,,,C_0603_1608Metric,200pF,smt
194.81,-82.29,90.0,top,C43,,,C_0603_1608Metric,200pF,smt
190.93,-82.29,90.0,top,C44,,,C_0603_1608Metric,200pF,smt
161.25,-80.75,90.0,top,C45,,,C_0603_1608Metric,200nF,smt
157.8,-80.72,90.0,top,C46,,,C_0603_1608Metric,200nF,smt
136.77,-80.69,90.0,top,C47,,,C_0603_1608Metric,200nF,smt
164.76,-80.75,90.0,top,C48,,,C_0603_1608Metric,200nF,smt
168.21,-80.75,90.0,top,C49,,,C_0603_1608Metric,200nF,smt
142.73,-80.68,90.0,top,C50,,,C_0603_1608Metric,200nF,smt
139.78,-80.69,90.0,top,C51,,,C_0603_1608Metric,200nF,smt
133.75,-80.67,90.0,top,C52,,,C_0603_1608Metric,200nF,smt
132.21,-80.67,90.0,top,C53,,,C_0603_1608Metric,200nF,smt
135.29,-80.69,90.0,top,C54,,,C_0603_1608Metric,200nF,smt
138.3,-80.71,90.0,top,C55,,,C_0603_1608Metric,200nF,smt
141.25,-80.69,90.0,top,C56,,,C_0603_1608Metric,200nF,smt
144.29,-80.73,90.0,top,C57,,,C_0603_1608Metric,200nF,smt
145.78,-80.7,90.0,top,C58,,,C_0603_1608Metric,200nF,smt
147.27,-80.68,90.0,top,C59,,,C_0603_1608Metric,200nF,smt
150.73,-80.7,90.0,top,C60,,,C_0603_1608Metric,200nF,smt
154.22,-80.7,90.0,top,C61,,,C_0603_1608Metric,200nF,smt
88.0,-110.72,180.0,top,C62,,,C_0603_1608Metric,250nF,smt
87.95,-114.39,180.0,top,C63,,,C_0603_1608Metric,200pF,smt
87.87,-116.43,180.0,top,C64,,,C_0603_1608Metric,200pF,smt
87.95,-120.65,180.0,top,C65,,,C_0603_1608Metric,200pF,smt
87.93,-118.54,180.0,top,C66,,,C_0603_1608Metric,200pF,smt
87.86,-106.82,180.0,top,C67,,,C_0603_1608Metric,250nF,smt
